"","ID","livebirths","ALB","AFB","ALBna","age","agesq","year","wealth","wealthz","mobility","subsist","population","edu","contra","propag","proppast","propcult","propHG","proplab","propfish","propagz","proppastz","propcultz","propHGz","proplabz","propfishz","unitpropcult","unitpropHG","unitproplab","unitpropag","unitproppast","unitpropfish","unitpropcultz","unitpropHGz","unitproplabz","unitpropagz","unitproppastz","unitpropfishz","residence","income","market","occ1","occ2","partocc","land","livestock","dietpropmarket","dietpropHG","dietpropfarm","dietpropfish","dietproppast","urban","residencesub","agediff","ageissue","age1","agediff1","ageissue2"
"13816","2010-125","2",24,"20",NA,34,1156,2018,NA,NA,0,"Ag","Bangladesh",5,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",108000,"high",NA,NA,NA,NA,NA,NA,0,NA,0,0,"urban","market",10,0,34,10,0
"13915","2010-126","4",29,"20",29,45,2025,2018,NA,NA,0,"Ag","Bangladesh",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",54000,"high","lab","ag","ag",1,NA,NA,0,NA,0,0,"urban","market",16,0,45,16,0
"14014","2010-127","0",NA,NA,NA,29,841,2018,NA,NA,0,"Ag","Bangladesh",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,"high","lab","ag","ag",0,NA,NA,0,NA,0,0,"urban","market",NA,NA,NA,NA,0
"14116","2010-128","1",24,"24",NA,34,1156,2018,NA,NA,0,"Ag","Bangladesh",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",180000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",10,0,34,10,0
"14214","2010-129","8",40,"19",40,52,2704,2018,NA,NA,0,"Ag","Bangladesh",4,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",144000,"high","lab","lab","lab",NA,"0",NA,0,NA,0,0,"urban","market",12,0,52,12,0
"14312","2010-13","4",31,"19",31,54,2916,2018,NA,NA,0,"Ag","Bangladesh",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",72000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",23,0,54,23,0
"14413","2010-130","0",NA,NA,NA,29,841,2018,NA,NA,0,"Ag","Bangladesh",9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",NA,NA,NA,NA,0
"14514","2010-131","0",NA,NA,NA,33,1089,2018,NA,NA,0,"Ag","Bangladesh",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,"high","lab","lab","ag",1,NA,NA,0,NA,0,0,"urban","market",NA,NA,NA,NA,0
"14615","2010-132","0",NA,NA,NA,32,1024,2018,NA,NA,0,"Ag","Bangladesh",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",NA,NA,NA,NA,0
"14715","2010-133","2",22,"17",NA,33,1089,2018,NA,NA,0,"Ag","Bangladesh",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",240000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",11,0,33,11,0
"14814","2010-134","1",18,"18",NA,29,841,2018,NA,NA,0,"Ag","Bangladesh",7,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",NA,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",11,0,29,11,0
"14914","2010-135","0",NA,NA,NA,29,841,2018,NA,NA,0,"Ag","Bangladesh",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,"high","lab","ag","ag",1,NA,NA,0,NA,0,0,"urban","market",NA,NA,NA,NA,0
"15014","2010-136","5",36,"21",36,52,2704,2018,NA,NA,0,"Ag","Bangladesh",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",18000,"high","lab","ag","lab",0,NA,NA,0,NA,0,0,"urban","market",16,0,52,16,0
"15113","2010-137","0",NA,NA,NA,28,784,2018,NA,NA,0,"Ag","Bangladesh",6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",NA,NA,NA,NA,0
"15214","2010-138","1",20,"20",NA,31,961,2018,NA,NA,0,"Ag","Bangladesh",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",108000,"high","lab","lab","ag",1,NA,NA,0,NA,0,0,"urban","market",11,0,31,11,0
"15315","2010-139","1",22,"22",NA,31,961,2018,NA,NA,0,"Ag","Bangladesh",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",54000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",9,0,31,9,0
"15413","2010-14","7",33,"19",33,60,3600,2018,NA,NA,0,"Ag","Bangladesh",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",72000,"high","fish","fish","fish",NA,NA,NA,0,NA,0,0,"urban","market",27,0,60,27,0
"15513","2010-140","0",NA,NA,NA,32,1024,2018,NA,NA,0,"Ag","Bangladesh",10,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",NA,NA,NA,NA,0
"15614","2010-141","3",35,"24",35,68,4624,2018,NA,NA,0,"Ag","Bangladesh",0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",34000,"high","ag","ag","lab",1,NA,NA,0,NA,0,0,"urban","market",33,0,68,33,0
"15715","2010-142","0",NA,NA,NA,29,841,2018,NA,NA,0,"Ag","Bangladesh",8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",NA,NA,NA,NA,0
"15814","2010-143","0",NA,NA,NA,30,900,2018,NA,NA,0,"Ag","Bangladesh",12,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",NA,NA,NA,NA,0
"15912","2010-144","1",39,"39",39,49,2401,2018,NA,NA,0,"Ag","Bangladesh",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",144000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",10,0,49,10,0
"16013","2010-145","1",20,"20",20,55,3025,2018,NA,NA,0,"Ag","Bangladesh",0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",35,0,55,35,0
"16113","2010-146","1",19,"19",NA,31,961,2018,NA,NA,0,"Ag","Bangladesh",9,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",240000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",12,0,31,12,0
"16214","2010-147","0",NA,NA,NA,30,900,2018,NA,NA,0,"Ag","Bangladesh",9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,"high","lab","ag","ag",0,NA,NA,0,NA,0,0,"urban","market",NA,NA,NA,NA,0
"16313","2010-148","3",22,"16",NA,34,1156,2018,NA,NA,0,"Ag","Bangladesh",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",60000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",12,0,34,12,0
"16415","2010-149","2",24,"20",NA,33,1089,2018,NA,NA,0,"Ag","Bangladesh",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",48000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",9,0,33,9,0
"16513","2010-15","4",46,"29",46,57,3249,2018,NA,NA,0,"Ag","Bangladesh",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,"high","ag","ag","ag",0,NA,NA,0,NA,0,0,"urban","market",11,0,57,11,0
"16612","2010-150","0",NA,NA,NA,30,900,2018,NA,NA,0,"Ag","Bangladesh",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",96000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",NA,NA,NA,NA,0
"16713","2010-151","0",NA,NA,NA,29,841,2018,NA,NA,0,"Ag","Bangladesh",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",NA,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",NA,NA,NA,NA,0
"16813","2010-152","0",NA,NA,NA,36,1296,2018,NA,NA,0,"Ag","Bangladesh",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",NA,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",NA,NA,NA,NA,0
"16912","2010-153","2",24,"19",NA,35,1225,2018,NA,NA,0,"Ag","Bangladesh",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",116000,"high","lab",NA,NA,NA,NA,NA,0,NA,0,0,"urban","market",11,0,35,11,0
"17013","2010-154","5",31,"20",31,47,2209,2018,NA,NA,0,"Ag","Bangladesh",5,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",38000,"high","ag",NA,NA,NA,NA,NA,0,NA,0,0,"urban","market",16,0,47,16,0
"17114","2010-155","2",28,"22",NA,38,1444,2018,NA,NA,0,"Ag","Bangladesh",10,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",114000,"high",NA,NA,NA,NA,NA,NA,0,NA,0,0,"urban","market",10,0,38,10,0
"17213","2010-156","3",27,"18",NA,38,1444,2018,NA,NA,0,"Ag","Bangladesh",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",21000,"high",NA,NA,NA,NA,NA,NA,0,NA,0,0,"urban","market",11,0,38,11,0
"17314","2010-157","0",NA,NA,NA,29,841,2018,NA,NA,0,"Ag","Bangladesh",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,"high","lab","ag","lab",1,NA,NA,0,NA,0,0,"urban","market",NA,NA,NA,NA,0
"17414","2010-158","2",34,"30",34,50,2500,2018,NA,NA,0,"Ag","Bangladesh",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",108000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",16,0,50,16,0
"17514","2010-159","7",42,"17",42,70,4900,2018,NA,NA,0,"Ag","Bangladesh",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,"high","fish","ag","fish",0,NA,NA,0,NA,0,0,"urban","market",28,0,70,28,0
"17614","2010-16","1",28,"28",NA,37,1369,2018,NA,NA,0,"Ag","Bangladesh",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",144000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",9,0,37,9,0
"17714","2010-160","3",22,"18",NA,37,1369,2018,NA,NA,0,"Ag","Bangladesh",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",3600,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",15,0,37,15,0
"17814","2010-161","3",30,"22",NA,42,1764,2018,NA,NA,0,"Ag","Bangladesh",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",72000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",12,0,42,12,0
"17914","2010-162","4",31,"24",NA,42,1764,2018,NA,NA,0,"Ag","Bangladesh",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",5000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",11,0,42,11,0
"18013","2010-163","2",32,"22",32,68,4624,2018,NA,NA,0,"Ag","Bangladesh",0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,"high","lab","ag","ag",1,NA,NA,0,NA,0,0,"urban","market",36,0,68,36,0
"18113","2010-164","1",27,"27",27,61,3721,2018,NA,NA,0,"Ag","Bangladesh",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",NA,"high","lab","lab","ag",1,NA,NA,0,NA,0,0,"urban","market",34,0,61,34,0
"18213","2010-165","3",31,"19",NA,40,1600,2018,NA,NA,0,"Ag","Bangladesh",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",120000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",9,0,40,9,0
"18312","2010-166","1",23,"23",NA,43,1849,2018,NA,NA,0,"Ag","Bangladesh",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",72000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",20,0,43,20,0
"18413","2010-167","0",NA,NA,NA,31,961,2018,NA,NA,0,"Ag","Bangladesh",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",252000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",NA,NA,NA,NA,0
"18513","2010-168","2",22,"20",NA,33,1089,2018,NA,NA,0,"Ag","Bangladesh",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",85000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",11,0,33,11,0
"18613","2010-169","2",23,"18",NA,32,1024,2018,NA,NA,0,"Ag","Bangladesh",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",18000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",9,0,32,9,0
"18714","2010-17","3",26,"18",26,47,2209,2018,NA,NA,0,"Ag","Bangladesh",10,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",240000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",21,0,47,21,0
"18813","2010-170","2",25,"20",NA,35,1225,2018,NA,NA,0,"Ag","Bangladesh",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",72000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",10,0,35,10,0
"18914","2010-171","6",33,"21",33,57,3249,2018,NA,NA,0,"Ag","Bangladesh",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",64000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",24,0,57,24,0
"19013","2010-172","1",21,"21",NA,31,961,2018,NA,NA,0,"Ag","Bangladesh",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",96000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",10,0,31,10,0
"19115","2010-173","0",NA,NA,NA,37,1369,2018,NA,NA,0,"Ag","Bangladesh",16,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",410000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",NA,NA,NA,NA,0
"19214","2010-174","2",23,"22",NA,36,1296,2018,NA,NA,0,"Ag","Bangladesh",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",60000,"high","lab","ag","lab",0,NA,NA,0,NA,0,0,"urban","market",13,0,36,13,0
"19313","2010-175","2",27,"22",NA,37,1369,2018,NA,NA,0,"Ag","Bangladesh",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",60000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",10,0,37,10,0
"19413","2010-176","2",26,"23",NA,37,1369,2018,NA,NA,0,"Ag","Bangladesh",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",60000,"high","ag","lab","ag",1,NA,NA,0,NA,0,0,"urban","market",11,0,37,11,0
"19512","2010-177","2",25,"21",NA,35,1225,2018,NA,NA,0,"Ag","Bangladesh",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",120000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",10,0,35,10,0
"19613","2010-178","0",NA,NA,NA,28,784,2018,NA,NA,0,"Ag","Bangladesh",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",NA,NA,NA,NA,0
"19713","2010-179","1",20,"20",NA,31,961,2018,NA,NA,0,"Ag","Bangladesh",9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",240000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",11,0,31,11,0
"19814","2010-18","6",37,"24",37,72,5184,2018,NA,NA,0,"Ag","Bangladesh",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",72000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",35,0,72,35,0
"19912","2010-180","2",27,"23",NA,38,1444,2018,NA,NA,0,"Ag","Bangladesh",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",11000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",11,0,38,11,0
"20013","2010-181","2",27,"23",NA,37,1369,2018,NA,NA,0,"Ag","Bangladesh",9,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",60000,"high","ag","lab","ag",1,NA,NA,0,NA,0,0,"urban","market",10,0,37,10,0
"20112","2010-182","2",23,"19",NA,33,1089,2018,NA,NA,0,"Ag","Bangladesh",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",60000,"high","fish","fish","fish",NA,NA,NA,0,NA,0,0,"urban","market",10,0,33,10,0
"20212","2010-183","3",23,"18",NA,36,1296,2018,NA,NA,0,"Ag","Bangladesh",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",250000,"high","lab",NA,NA,NA,NA,NA,0,NA,0,0,"urban","market",13,0,36,13,0
"20312","2010-184","4",34,"27",34,74,5476,2018,NA,NA,0,"Ag","Bangladesh",3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",60000,"high","ag","lab","ag",1,NA,NA,0,NA,0,0,"urban","market",40,0,74,40,0
"20413","2010-185","2",29,"24",29,45,2025,2018,NA,NA,0,"Ag","Bangladesh",15,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",470000,"high","ag","ag","ag",1,NA,NA,0,NA,0,0,"urban","market",16,0,45,16,0
"20512","2010-19","4",30,"18",30,59,3481,2018,NA,NA,0,"Ag","Bangladesh",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",48000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",29,0,59,29,0
"20614","2010-2","2",33,"23",33,53,2809,2018,NA,NA,0,"Ag","Bangladesh",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",18000,"high","lab","ag","ag",0,NA,NA,0,NA,0,0,"urban","market",20,0,53,20,0
"20713","2010-20","3",29,"15",29,49,2401,2018,NA,NA,0,"Ag","Bangladesh",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",450000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",20,0,49,20,0
"20812","2010-21","1",28,"28",NA,39,1521,2018,NA,NA,0,"Ag","Bangladesh",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",36000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",11,0,39,11,0
"20911","2010-22","3",22,"18",NA,44,1936,2018,NA,NA,0,"Ag","Bangladesh",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",96000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",22,0,44,22,0
"21013","2010-23","3",31,"23",NA,41,1681,2018,NA,NA,0,"Ag","Bangladesh",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",60600,"high","ag","ag","ag",1,NA,NA,0,NA,0,0,"urban","market",10,0,41,10,0
"21112","2010-24","6",43,"15",43,62,3844,2018,NA,NA,0,"Ag","Bangladesh",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",35000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",19,0,62,19,0
"21212","2010-25","1",27,"27",NA,41,1681,2018,NA,NA,0,"Ag","Bangladesh",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",360000,"high","lab","ag","ag",0,NA,NA,0,NA,0,0,"urban","market",14,0,41,14,0
"21311","2010-26","4",42,"25",42,60,3600,2018,NA,NA,0,"Ag","Bangladesh",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",145000,"high","lab","lab","lab",NA,NA,NA,0,NA,0,0,"urban","market",18,0,60,18,0
"21413","2010-27","4",35,"20",35,70,4900,2018,NA,NA,0,"Ag","Bangladesh",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"intervention",13116,"high","ag","ag","ag",1,NA,NA,0,NA,0,0,"urban","market",35,0,70,35,0
